exper,expersq,black,south66,enroll,smsa,momdad14,weight,wage,libcrd14,motheduc,fatheduc,KWW,IQ,educ
10,100,1,1,0,1,1,78509,225,0.0,5.0,2.0,28.0,102.44978165938865,11
16,256,0,1,0,1,1,103511,623,0.0,8.0,10.00344827586207,41.0,87.0,12
6,36,0,1,0,1,0,104102,603,1.0,8.0,10.00344827586207,29.0,102.44978165938865,12
11,121,0,1,0,1,1,165331,550,0.0,10.0,11.0,39.0,95.0,12
5,25,0,1,0,0,1,375674,801,0.0,12.0,10.0,39.0,117.0,16
10,100,0,1,0,1,1,572299,330,1.0,12.0,12.0,40.0,67.0,14
12,144,0,1,0,1,1,470506,684,1.0,12.0,4.0,50.0,112.0,16
8,64,0,1,0,1,1,635888,1000,1.0,12.0,18.0,41.0,119.0,15
8,64,0,1,0,1,1,139895,1091,0.0,10.348136996612721,10.00344827586207,30.0,103.0,16
5,25,1,1,0,1,0,90509,476,0.0,10.0,10.00344827586207,23.0,102.44978165938865,13
6,36,1,1,0,1,1,76585,500,1.0,3.0,10.00344827586207,30.0,102.44978165938865,12
5,25,1,1,0,1,1,76585,950,1.0,10.0,6.0,31.0,102.44978165938865,14
6,36,1,1,0,1,1,140524,1142,1.0,12.0,14.0,36.0,102.44978165938865,18
14,196,1,1,0,1,0,460147,450,1.0,9.0,10.00344827586207,29.0,74.0,12
7,49,0,1,1,1,0,851743,448,1.0,12.0,7.0,32.0,102.44978165938865,12
5,25,0,1,0,1,1,107087,361,1.0,12.0,12.0,35.0,112.0,16
5,25,0,1,0,1,1,104102,535,1.0,12.0,12.0,19.0,102.44978165938865,13
2,4,0,1,0,1,1,336009,616,1.0,8.0,6.0,21.0,102.0,17
4,16,0,1,0,1,1,405778,490,1.0,14.0,17.0,34.0,102.44978165938865,14
8,64,0,1,0,1,1,375674,415,1.0,9.0,8.0,24.0,95.0,12
5,25,1,1,0,1,0,76585,250,0.0,9.0,10.00344827586207,21.0,102.44978165938865,13
9,81,0,1,0,0,1,438085,500,1.0,6.0,9.0,33.0,81.0,13
4,16,0,1,0,1,1,438085,1155,0.0,10.0,10.0,48.0,124.0,18
14,196,0,1,0,0,1,470506,525,0.0,7.0,8.0,38.0,89.0,12
7,49,0,1,0,1,0,425871,300,1.0,12.0,10.00344827586207,23.0,102.44978165938865,11
11,121,0,1,0,0,1,438085,308,0.0,12.0,8.0,14.0,102.44978165938865,9
15,225,0,1,0,0,1,572299,625,0.0,12.0,8.0,30.0,91.0,8
5,25,0,1,1,1,1,425871,350,1.0,7.0,8.0,35.0,117.0,13
8,64,0,1,0,0,1,572299,673,1.0,11.0,7.0,46.0,109.0,16
9,81,0,1,1,0,1,486761,558,0.0,7.0,10.00344827586207,26.0,102.44978165938865,13
10,100,1,1,0,0,1,317074,351,1.0,7.0,6.0,34.0,88.0,12
10,100,1,1,0,1,1,317074,723,0.0,9.0,5.0,31.0,67.0,12
6,36,1,1,1,0,0,317074,569,1.0,12.0,9.0,32.0,81.0,15
8,64,1,1,0,1,1,626601,240,1.0,12.0,6.0,35.0,81.0,11
18,324,0,1,0,0,1,88765,450,0.0,4.0,7.0,34.0,102.44978165938865,8
16,256,1,1,0,0,1,131234,338,1.0,3.0,3.0,39.0,102.44978165938865,11
13,169,1,1,0,0,1,138729,288,0.0,7.0,0.0,23.0,102.44978165938865,10
1,1,0,1,0,0,1,425871,413,1.0,12.0,12.0,31.0,119.0,17
11,121,0,1,0,0,1,635888,848,1.0,12.0,8.0,28.0,83.0,12
10,100,0,1,0,0,1,423456,874,1.0,16.0,7.0,38.0,101.0,16
12,144,1,1,0,0,1,118905,295,1.0,10.348136996612721,12.0,27.0,102.44978165938865,11
12,144,1,1,0,0,1,78509,300,0.0,10.348136996612721,10.00344827586207,12.0,102.44978165938865,8
4,16,1,1,0,1,1,78509,289,1.0,12.0,9.0,41.0,102.44978165938865,16
14,196,1,1,0,0,1,140524,298,0.0,14.0,6.0,19.0,102.44978165938865,9
21,441,1,1,0,0,1,132931,361,0.0,5.0,2.0,14.0,102.44978165938865,5
12,144,1,1,0,1,0,118905,1097,0.0,10.348136996612721,10.00344827586207,23.0,102.44978165938865,12
11,121,1,1,0,1,0,112480,465,1.0,8.0,10.00344827586207,23.0,102.44978165938865,16
7,49,1,1,0,0,1,78509,265,1.0,8.0,10.00344827586207,27.0,75.0,14
8,64,0,1,0,1,0,490767,839,1.0,12.0,12.0,43.0,109.0,16
9,81,0,1,1,0,1,545297,577,1.0,14.0,8.0,45.0,111.0,16
11,121,1,1,0,0,1,77507,225,0.0,5.0,5.0,13.0,102.44978165938865,10
7,49,1,1,0,0,1,75607,235,0.0,5.0,5.0,18.0,102.44978165938865,12
8,64,1,1,0,1,1,77507,250,0.0,8.0,2.0,17.0,102.44978165938865,12
10,100,0,1,0,0,1,84491,196,0.0,1.0,4.0,44.0,104.0,12
14,196,1,1,0,0,1,137285,475,0.0,4.0,0.0,25.0,72.0,12
9,81,0,1,0,0,1,375674,500,1.0,4.0,7.0,32.0,87.0,11
15,225,1,1,0,0,1,480216,334,0.0,1.0,10.00344827586207,20.0,102.44978165938865,8
11,121,1,1,0,0,1,317074,454,0.0,1.0,10.00344827586207,26.0,102.44978165938865,10
3,9,0,1,0,1,1,425871,945,1.0,12.0,16.0,41.0,106.0,16
5,25,0,1,0,0,1,425871,291,1.0,16.0,8.0,25.0,102.44978165938865,13
5,25,0,1,1,0,1,375674,520,1.0,10.0,8.0,49.0,118.0,16
7,49,0,1,0,0,1,417415,474,0.0,11.0,5.0,30.0,103.0,15
18,324,0,1,0,0,1,363128,296,0.0,6.0,8.0,36.0,102.44978165938865,8
15,225,0,1,0,1,1,363128,420,1.0,10.348136996612721,3.0,28.0,102.44978165938865,12
8,64,0,1,0,0,0,345645,519,1.0,10.348136996612721,10.00344827586207,28.0,95.0,12
14,196,0,1,0,0,1,363128,316,0.0,8.0,8.0,32.0,102.44978165938865,12
10,100,0,1,0,0,1,751347,375,1.0,6.0,8.0,40.0,91.0,12
6,36,1,1,0,0,1,618601,550,0.0,8.0,8.0,28.0,102.44978165938865,13
19,361,0,1,0,0,0,334102,944,0.0,10.348136996612721,10.00344827586207,36.0,102.44978165938865,8
5,25,0,1,0,1,1,383527,475,1.0,12.0,12.0,34.0,101.0,16
5,25,0,1,0,1,1,383527,393,1.0,12.0,11.0,37.0,121.0,16
7,49,0,1,0,1,1,414261,750,1.0,10.0,12.0,37.0,102.44978165938865,11
9,81,0,1,1,1,1,378045,492,0.0,3.0,3.0,26.0,102.44978165938865,13
10,100,1,1,0,1,1,88672,500,1.0,8.0,8.0,35.0,65.0,12
7,49,1,1,0,1,1,86498,268,0.0,3.0,1.0,14.0,102.44978165938865,11
15,225,1,1,0,1,0,127041,475,0.0,12.0,10.00344827586207,30.0,85.0,12
13,169,1,1,0,1,0,134296,365,1.0,8.0,10.00344827586207,34.0,70.0,12
9,81,1,1,0,1,0,88672,281,0.0,10.348136996612721,10.00344827586207,10.0,65.0,11
4,16,1,1,0,1,0,86498,250,0.0,10.348136996612721,10.00344827586207,22.0,102.44978165938865,14
15,225,1,1,0,1,0,127041,263,0.0,6.0,10.00344827586207,33.0,90.0,12
5,25,0,1,0,1,1,501027,1012,1.0,12.0,11.0,47.0,110.0,18
5,25,0,1,0,1,1,383527,833,1.0,12.0,11.0,54.0,102.0,17
2,4,0,1,0,1,1,372835,313,1.0,12.0,11.0,35.0,102.44978165938865,16
12,144,0,1,0,1,1,370720,962,1.0,12.0,12.0,31.0,102.44978165938865,14
14,196,1,1,0,1,1,158714,346,0.0,5.0,7.0,20.0,67.0,9
8,64,1,1,0,1,0,86498,300,0.0,10.348136996612721,5.0,20.0,68.0,11
15,225,1,1,0,1,0,127041,375,1.0,11.0,10.00344827586207,37.0,88.0,11
4,16,0,1,0,1,1,372835,500,0.0,8.0,10.0,34.0,102.44978165938865,14
7,49,0,1,1,1,1,372835,346,1.0,9.0,6.0,22.0,102.44978165938865,12
19,361,1,1,0,1,1,127041,319,1.0,6.0,12.0,16.0,102.44978165938865,9
9,81,1,1,0,1,1,88672,400,0.0,6.0,12.0,22.0,102.44978165938865,11
8,64,1,1,0,1,0,88672,548,0.0,8.0,9.0,37.0,102.44978165938865,13
12,144,1,1,0,1,0,86498,230,0.674341007674341,12.0,10.00344827586207,19.0,102.44978165938865,7
8,64,0,1,0,0,1,383527,418,0.0,7.0,7.0,34.0,94.0,12
10,100,0,1,1,1,1,501027,527,0.0,10.0,11.0,43.0,102.44978165938865,13
17,289,0,1,0,1,1,812047,865,0.0,12.0,8.0,38.0,97.0,10
15,225,0,1,0,1,0,812047,519,0.0,6.0,10.00344827586207,41.0,98.0,13
12,144,0,1,0,1,1,493866,335,0.0,8.0,8.0,30.0,102.44978165938865,11
14,196,0,1,0,1,1,406024,865,0.0,12.0,10.00344827586207,48.0,101.0,13
13,169,0,1,0,0,0,378045,520,0.0,10.348136996612721,7.0,33.0,102.44978165938865,8
4,16,0,1,0,1,1,383527,855,1.0,12.0,16.0,38.0,115.0,17
6,36,0,1,0,0,1,372835,316,0.0,9.0,6.0,32.0,102.44978165938865,12
9,81,0,1,0,1,1,370720,831,1.0,17.0,18.0,44.0,122.0,18
9,81,0,1,0,1,1,501027,875,1.0,17.0,18.0,38.0,117.0,16
13,169,0,1,0,1,1,370720,1374,1.0,8.0,4.0,45.0,105.0,14
12,144,0,1,0,1,0,365421,451,0.0,8.0,10.00344827586207,36.0,113.0,16
10,100,0,1,0,0,1,370720,684,1.0,17.0,12.0,44.0,101.0,18
9,81,0,1,1,1,0,383527,435,0.0,12.0,10.00344827586207,39.0,102.44978165938865,13
13,169,0,1,0,1,1,370720,913,1.0,12.0,12.0,36.0,113.0,13
14,196,0,1,0,0,1,1112160,855,1.0,12.0,10.00344827586207,31.0,88.0,13
18,324,0,1,0,1,0,1112160,600,0.0,10.0,10.00344827586207,25.0,102.44978165938865,10
10,100,1,1,0,1,1,88672,256,0.0,10.348136996612721,10.00344827586207,22.0,102.44978165938865,12
11,121,1,1,0,1,0,134296,375,1.0,12.0,10.00344827586207,41.0,93.0,12
5,25,1,1,0,1,0,104794,441,1.0,5.0,10.00344827586207,29.0,117.0,16
6,36,1,1,0,1,0,102225,405,1.0,5.0,10.00344827586207,29.0,102.44978165938865,13
14,196,1,1,0,1,0,127041,410,1.0,7.0,10.00344827586207,39.0,83.0,12
6,36,0,1,1,1,1,378045,300,1.0,12.0,15.0,35.0,103.0,15
4,16,0,1,0,1,1,378045,693,1.0,16.0,14.0,27.0,113.0,16
6,36,0,1,0,1,1,501027,1012,1.0,10.0,10.00344827586207,38.0,124.0,18
5,25,1,1,0,1,1,78509,452,1.0,12.0,15.0,33.0,123.0,15
10,100,0,1,0,1,1,107087,388,1.0,12.0,11.0,42.0,102.44978165938865,12
3,9,0,1,0,0,1,375674,492,1.0,16.0,13.0,32.0,98.0,18
20,400,0,1,0,0,0,451538,313,0.0,10.348136996612721,10.00344827586207,12.0,102.44978165938865,5
6,36,0,1,0,1,1,107087,577,1.0,12.0,12.0,32.0,107.0,14
6,36,0,1,0,1,1,104102,375,1.0,12.0,12.0,31.0,102.44978165938865,12
15,225,0,1,0,1,0,103511,655,1.0,10.0,10.00344827586207,36.0,114.0,12
4,16,0,1,0,1,1,107087,709,1.0,11.0,10.0,32.0,119.0,16
6,36,1,1,0,1,0,77507,511,0.0,9.0,3.0,26.0,82.0,14
16,256,0,1,0,1,1,103511,625,0.0,1.0,4.0,40.0,89.0,12
5,25,0,1,0,1,1,425871,460,0.0,10.0,11.0,32.0,111.0,14
13,169,0,1,0,1,1,470506,625,1.0,7.0,9.0,44.0,104.0,14
10,100,1,1,0,1,0,77507,575,0.0,10.348136996612721,10.00344827586207,30.0,65.0,12
7,49,1,1,0,1,0,75607,500,0.0,8.0,10.00344827586207,14.0,102.44978165938865,12
8,64,1,1,1,1,0,77507,414,0.0,4.0,10.00344827586207,14.0,73.0,13
7,49,1,1,1,1,0,77507,471,0.0,10.348136996612721,10.00344827586207,27.0,77.0,13
11,121,1,1,0,1,0,117386,520,0.0,3.0,4.0,18.0,74.0,12
8,64,1,1,0,1,1,77507,750,0.0,7.0,10.0,22.0,102.44978165938865,13
7,49,1,1,0,1,1,75607,490,0.0,3.0,4.0,22.0,77.0,12
7,49,1,1,0,1,1,117386,425,1.0,12.0,11.0,38.0,98.0,18
14,196,1,1,0,1,0,111044,535,0.0,10.348136996612721,10.00344827586207,25.0,75.0,12
7,49,0,1,0,1,1,486761,745,1.0,12.0,12.0,28.0,97.0,13
6,36,0,1,0,1,1,473190,400,1.0,12.0,12.0,42.0,102.44978165938865,12
10,100,0,1,0,1,1,486761,320,1.0,16.0,16.0,27.0,96.0,12
6,36,0,1,0,1,1,635888,606,1.0,14.0,16.0,43.0,99.0,17
7,49,0,1,0,1,0,104102,563,1.0,4.0,11.0,16.0,102.44978165938865,11
9,81,1,1,0,1,1,81081,325,0.0,6.0,2.0,35.0,68.0,12
10,100,0,1,0,1,1,141777,821,0.0,12.0,12.0,51.0,83.0,13
14,196,0,1,0,1,0,423456,810,0.0,12.0,10.00344827586207,40.0,97.0,12
8,64,0,1,0,1,1,438085,374,1.0,12.0,12.0,37.0,98.0,12
14,196,0,1,0,1,1,423456,300,1.0,12.0,12.0,48.0,95.0,12
11,121,0,1,0,1,1,501027,619,1.0,12.0,9.0,39.0,102.44978165938865,12
8,64,0,1,0,0,1,370720,641,1.0,13.0,10.00344827586207,49.0,103.0,18
13,169,0,1,0,1,1,493866,585,0.0,6.0,6.0,33.540668241646976,105.0,12
12,144,0,1,0,1,1,548740,587,0.0,10.348136996612721,6.0,27.0,102.44978165938865,12
6,36,1,1,0,1,1,86498,533,1.0,12.0,12.0,25.0,102.44978165938865,12
12,144,1,1,0,1,1,134296,325,0.0,5.0,10.00344827586207,16.0,86.0,12
7,49,1,1,0,1,0,88672,655,0.0,10.348136996612721,10.00344827586207,30.0,102.0,13
6,36,1,1,0,1,1,353857,617,1.0,9.0,12.0,34.0,95.0,13
6,36,1,1,0,1,1,353857,602,1.0,9.0,4.0,28.0,102.44978165938865,12
4,16,1,1,0,1,1,362750,550,1.0,7.0,3.0,35.0,100.0,16
3,9,1,1,0,1,1,353857,686,1.0,7.0,3.0,24.0,102.44978165938865,16
14,196,1,1,0,1,1,158714,625,0.0,8.0,3.0,20.0,81.0,10
14,196,1,1,0,1,0,134296,440,0.674341007674341,10.348136996612721,10.00344827586207,33.540668241646976,102.44978165938865,11
21,441,1,1,0,1,0,127041,153,0.0,12.0,10.00344827586207,33.540668241646976,102.44978165938865,6
11,121,1,1,0,1,0,88672,595,1.0,10.348136996612721,10.00344827586207,22.0,102.44978165938865,10
10,100,1,1,1,1,0,88672,462,1.0,7.0,7.0,29.0,102.44978165938865,11
9,81,1,1,0,1,0,88672,300,1.0,7.0,10.00344827586207,20.0,102.44978165938865,11
15,225,1,1,0,1,1,134296,500,1.0,6.0,10.0,27.0,85.0,10
13,169,1,1,0,1,0,134296,404,1.0,10.348136996612721,10.00344827586207,20.0,86.0,10
16,256,1,1,0,1,1,127041,275,0.0,12.0,12.0,23.0,79.0,10
18,324,1,1,0,0,1,116164,400,1.0,8.0,10.00344827586207,11.0,102.44978165938865,8
4,16,0,1,0,0,0,84491,600,1.0,4.0,10.00344827586207,42.0,101.0,18
8,64,0,1,0,0,1,84491,577,0.0,8.0,6.0,33.0,100.0,13
9,81,0,1,0,0,1,84491,375,0.0,8.0,6.0,24.0,84.0,12
8,64,0,1,0,0,1,84491,304,0.0,8.0,6.0,24.0,74.0,12
10,100,1,1,0,0,0,352304,282,0.0,8.0,10.00344827586207,33.0,102.44978165938865,12
8,64,1,1,0,0,0,81081,275,0.0,10.348136996612721,10.00344827586207,25.0,86.0,14
7,49,0,1,0,0,1,89271,635,1.0,12.0,12.0,32.0,102.44978165938865,12
1,1,1,1,0,1,1,75607,711,0.0,10.0,10.0,35.0,102.44978165938865,18
9,81,1,1,0,1,0,81081,959,0.0,10.348136996612721,10.00344827586207,29.0,102.44978165938865,13
7,49,1,1,0,0,0,122798,641,0.0,10.348136996612721,10.00344827586207,25.0,92.0,16
5,25,0,1,0,0,0,97069,444,0.0,10.348136996612721,2.0,28.0,102.44978165938865,13
19,361,1,1,0,1,0,116164,235,0.0,10.348136996612721,10.00344827586207,10.0,102.44978165938865,9
4,16,1,1,0,1,1,79093,475,0.0,8.0,7.0,25.0,102.44978165938865,15
8,64,1,1,0,0,0,81081,252,0.0,6.0,10.00344827586207,25.0,102.44978165938865,12
7,49,0,1,0,1,1,84491,635,0.0,11.0,5.0,28.0,107.0,14
7,49,1,1,0,0,0,81081,390,0.0,10.348136996612721,10.00344827586207,22.0,102.44978165938865,13
18,324,1,1,0,0,1,116164,413,0.674341007674341,3.0,10.00344827586207,19.0,102.44978165938865,9
12,144,1,1,0,1,0,122798,400,0.0,7.0,10.00344827586207,28.0,102.44978165938865,11
11,121,1,1,0,0,0,79093,288,0.0,7.0,10.00344827586207,12.0,102.44978165938865,8
7,49,1,1,0,1,0,93473,360,0.0,10.348136996612721,10.00344827586207,10.0,102.44978165938865,12
14,196,0,1,0,0,0,88765,673,0.0,6.0,10.00344827586207,32.0,93.0,12
18,324,1,1,0,1,1,127041,393,0.0,12.0,6.0,16.0,102.44978165938865,10
4,16,1,1,0,1,1,88672,577,0.0,12.0,6.0,27.0,102.44978165938865,16
9,81,1,1,0,1,1,88672,188,0.0,8.0,2.0,20.0,102.44978165938865,11
16,256,1,1,0,1,0,88672,285,0.0,10.0,10.00344827586207,33.540668241646976,102.44978165938865,5
19,361,1,1,0,1,1,127041,375,0.0,6.0,10.00344827586207,18.0,69.0,9
7,49,0,1,0,1,1,501027,770,1.0,17.0,18.0,41.0,113.0,17
3,9,0,1,0,1,0,93751,558,1.0,16.0,10.00344827586207,34.0,114.0,17
4,16,0,1,0,1,1,93751,1763,1.0,12.0,10.00344827586207,42.0,126.0,18
16,256,0,1,0,1,1,370720,695,1.0,8.0,7.0,37.0,92.0,12
8,64,0,1,0,0,0,372835,489,0.0,10.348136996612721,10.00344827586207,22.0,102.44978165938865,10
6,36,0,1,0,1,1,425871,509,0.0,9.0,12.0,44.0,127.0,12
15,225,0,1,0,0,0,423456,818,1.0,6.0,10.00344827586207,44.0,109.0,12
17,289,0,1,0,0,1,572299,275,0.0,8.0,5.0,42.0,102.44978165938865,7
12,144,0,1,0,0,0,501709,600,0.0,10.0,8.0,42.0,97.0,12
6,36,0,1,1,1,1,372835,577,0.0,1.0,10.00344827586207,30.0,102.44978165938865,13
4,16,0,1,0,1,1,372835,230,0.0,1.0,4.0,24.0,102.44978165938865,14
9,81,0,1,0,1,1,383527,507,1.0,0.0,10.0,30.0,66.0,11
8,64,0,1,0,1,1,438085,606,1.0,9.0,9.0,33.0,78.0,12
6,36,0,1,0,1,1,425871,813,1.0,9.0,9.0,33.540668241646976,102.44978165938865,12
9,81,0,1,0,1,1,425871,285,1.0,12.0,8.0,38.0,102.44978165938865,10
9,81,0,1,0,1,1,572299,1068,1.0,16.0,14.0,46.0,109.0,16
12,144,0,1,0,1,1,423456,1635,1.0,8.0,12.0,38.0,93.0,14
8,64,0,1,0,0,1,572299,860,1.0,4.0,14.0,43.0,109.0,16
6,36,0,1,0,1,1,438085,756,1.0,10.348136996612721,10.00344827586207,40.0,105.0,14
4,16,0,1,0,1,1,425871,750,0.0,16.0,16.0,38.0,105.0,15
14,196,0,1,0,1,0,423456,438,1.0,10.348136996612721,10.00344827586207,36.0,104.0,12
15,225,0,1,0,1,1,423456,1106,1.0,10.0,16.0,30.0,66.0,12
7,49,1,1,1,1,1,118905,291,1.0,11.0,7.0,43.0,122.0,17
8,64,1,1,0,1,1,78509,332,1.0,11.0,6.0,34.0,103.0,12
7,49,0,1,1,0,1,375674,417,1.0,12.0,10.0,39.0,100.0,13
11,121,0,1,0,1,1,490767,625,0.0,8.0,8.0,44.0,85.0,13
9,81,0,1,0,0,1,417415,462,0.0,8.0,4.0,26.0,81.0,12
20,400,0,1,0,0,0,371225,250,0.0,10.348136996612721,8.0,43.0,102.44978165938865,8
6,36,0,1,0,0,1,490767,520,0.0,12.0,8.0,47.0,105.0,18
8,64,0,1,0,1,1,375674,150,0.0,8.0,6.0,36.0,116.0,14
5,25,0,1,0,1,1,365200,400,0.0,8.0,6.0,26.0,102.44978165938865,14
5,25,0,0,0,0,1,508712,385,1.0,4.0,10.00344827586207,45.0,121.0,18
13,169,0,0,0,1,0,376407,577,1.0,12.0,10.00344827586207,45.0,109.0,15
10,100,0,0,0,1,1,376407,538,1.0,14.0,13.0,53.0,121.0,18
5,25,0,0,1,1,1,389410,801,1.0,16.0,18.0,52.0,126.0,17
1,1,0,0,1,1,1,378554,500,1.0,16.0,18.0,39.0,120.0,17
10,100,0,0,0,1,1,508712,894,1.0,12.0,12.0,40.0,78.0,13
7,49,0,0,0,1,0,389410,625,1.0,12.0,12.0,37.0,54.0,14
8,64,0,0,0,0,1,389410,323,1.0,12.0,12.0,37.0,60.0,14
14,196,0,0,0,1,1,418230,577,0.0,8.0,8.0,33.0,98.0,12
7,49,0,0,0,1,1,420616,427,0.0,12.0,12.0,40.0,102.44978165938865,12
15,225,0,0,0,1,1,565236,241,0.0,12.0,8.0,32.0,94.0,10
5,25,0,0,1,1,1,389410,758,1.0,13.0,9.0,36.0,128.0,17
10,100,0,0,0,1,1,418230,1979,0.0,9.0,8.0,43.0,94.0,16
14,196,0,0,0,1,0,418230,695,0.0,12.0,10.00344827586207,34.0,98.0,12
4,16,0,0,0,1,1,389410,491,1.0,16.0,12.0,29.0,105.0,16
2,4,0,0,0,1,1,378554,565,1.0,16.0,12.0,32.0,102.44978165938865,16
14,196,0,0,0,1,1,508712,340,0.0,12.0,11.0,24.0,102.44978165938865,10
8,64,0,0,0,1,0,390229,298,1.0,12.0,10.00344827586207,25.0,87.0,13
6,36,0,0,0,1,0,379350,308,0.0,12.0,10.00344827586207,20.0,71.0,13
5,25,0,0,0,1,1,379350,1097,1.0,12.0,12.0,25.0,117.0,13
7,49,0,0,0,1,1,378554,413,1.0,12.0,17.0,24.0,94.0,11
15,225,0,0,0,1,0,376407,606,0.0,10.348136996612721,10.00344827586207,36.0,102.44978165938865,12
7,49,0,0,0,1,1,378554,500,0.0,11.0,8.0,27.0,88.0,12
4,16,0,0,0,1,1,378554,589,1.0,12.0,12.0,30.0,85.0,15
9,81,0,0,0,1,0,389410,625,1.0,12.0,12.0,36.0,102.0,13
9,81,0,0,0,1,1,92535,390,1.0,9.0,7.0,21.0,102.44978165938865,10
11,121,0,0,1,1,1,508712,443,1.0,12.0,8.0,43.0,102.44978165938865,14
7,49,0,0,1,1,0,389410,707,0.0,10.348136996612721,8.0,39.0,102.44978165938865,13
5,25,0,0,0,1,1,389410,778,1.0,13.0,12.0,33.0,116.0,16
10,100,1,0,0,1,0,97090,510,0.0,10.348136996612721,10.00344827586207,26.0,102.44978165938865,12
2,4,0,0,0,1,1,378554,442,1.0,12.0,10.0,37.0,102.44978165938865,17
7,49,0,0,0,1,0,389410,400,1.0,8.0,10.00344827586207,35.0,82.0,13
4,16,0,0,0,1,1,432678,1275,1.0,12.0,10.00344827586207,39.0,114.0,18
8,64,1,0,0,1,0,97090,405,1.0,12.0,10.00344827586207,18.0,102.44978165938865,12
10,100,1,0,0,1,0,97090,673,1.0,11.0,12.0,21.0,65.0,12
11,121,1,0,0,1,0,97090,280,1.0,11.0,12.0,22.0,84.0,10
8,64,1,0,0,1,1,94710,350,0.0,10.0,12.0,18.0,102.44978165938865,10
6,36,0,0,0,1,1,565236,2003,1.0,12.0,12.0,48.0,105.0,18
4,16,0,0,0,1,1,432678,769,1.0,10.348136996612721,12.0,40.0,101.0,16
7,49,0,0,1,1,1,508712,866,1.0,12.0,10.00344827586207,44.0,108.0,16
11,121,0,0,1,1,1,376407,880,1.0,12.0,12.0,36.0,93.0,15
8,64,0,0,0,1,1,389410,550,1.0,12.0,12.0,34.0,96.0,12
8,64,0,0,0,1,1,389410,610,0.0,7.0,7.0,20.0,92.0,14
6,36,0,0,0,1,1,378554,577,0.0,12.0,12.0,23.0,107.0,13
7,49,1,0,0,1,0,94710,148,1.0,9.0,10.00344827586207,27.0,102.44978165938865,12
7,49,0,0,0,1,1,508712,824,1.0,12.0,8.0,39.0,106.0,16
6,36,0,0,0,1,1,114743,700,1.0,0.0,10.00344827586207,33.0,102.44978165938865,14
3,9,0,0,0,1,0,114743,750,0.0,3.0,5.0,24.0,102.44978165938865,18
11,121,0,0,1,0,0,418230,700,1.0,10.348136996612721,10.00344827586207,53.0,98.0,17
8,64,0,0,0,1,1,376407,692,1.0,14.0,14.0,32.0,102.44978165938865,18
10,100,1,0,0,1,1,97090,308,0.0,10.348136996612721,10.00344827586207,38.0,73.0,11
8,64,0,0,0,0,1,508712,865,1.0,16.0,16.0,49.0,119.0,17
4,16,1,0,0,1,0,94710,693,1.0,10.348136996612721,2.0,33.0,102.44978165938865,14
7,49,1,0,0,1,0,94710,800,1.0,9.0,10.00344827586207,24.0,102.44978165938865,11
12,144,1,0,0,1,1,139101,673,1.0,8.0,12.0,42.0,82.0,14
5,25,0,0,0,1,1,378554,515,1.0,12.0,12.0,34.0,102.44978165938865,14
9,81,0,0,0,1,1,508712,712,1.0,12.0,16.0,37.0,102.44978165938865,16
6,36,0,0,1,1,0,378554,845,1.0,12.0,10.00344827586207,31.0,115.0,13
5,25,0,0,1,1,1,378554,885,1.0,12.0,12.0,28.0,77.0,14
7,49,0,0,0,1,1,389410,693,1.0,12.0,9.0,34.0,101.0,14
16,256,0,0,0,1,1,418230,851,1.0,12.0,12.0,40.0,97.0,12
11,121,0,0,0,1,1,508712,738,0.0,10.0,10.0,34.0,110.0,12
5,25,0,0,1,1,1,378554,481,0.0,10.0,10.0,28.0,86.0,14
8,64,0,0,0,1,1,508712,795,1.0,16.0,16.0,43.0,126.0,16
13,169,0,0,0,0,1,376407,579,0.0,12.0,8.0,36.0,102.44978165938865,13
16,256,0,0,0,1,1,376407,869,0.0,12.0,12.0,32.0,96.0,12
5,25,0,0,0,1,1,389410,577,1.0,13.0,12.0,40.0,117.0,16
10,100,0,0,0,1,1,376407,1385,1.0,12.0,14.0,44.0,111.0,17
11,121,0,0,0,1,1,508712,1603,1.0,10.348136996612721,10.00344827586207,39.0,102.44978165938865,14
12,144,1,0,0,1,1,147046,675,1.0,8.0,8.0,23.0,67.0,12
8,64,0,0,0,1,1,376407,462,1.0,12.0,13.0,43.0,102.44978165938865,18
11,121,0,0,0,1,0,565236,663,1.0,12.0,10.00344827586207,24.0,102.44978165938865,12
6,36,0,0,0,1,0,92535,845,1.0,12.0,10.00344827586207,36.0,102.44978165938865,12
15,225,0,0,0,0,1,418230,657,1.0,12.0,12.0,31.0,102.0,12
6,36,0,0,0,1,1,389410,1200,1.0,12.0,13.0,42.0,95.0,15
14,196,0,0,0,1,1,377198,770,0.0,5.0,0.0,35.0,102.44978165938865,13
9,81,1,0,0,1,0,97090,250,1.0,5.0,10.00344827586207,29.0,102.44978165938865,12
6,36,0,0,0,1,1,421500,343,0.0,4.0,0.0,27.0,102.44978165938865,12
16,256,0,0,0,1,1,376407,2115,1.0,0.0,2.0,22.0,64.0,12
3,9,0,0,0,1,0,389410,1029,1.0,2.0,10.00344827586207,35.0,102.44978165938865,18
7,49,0,0,0,1,0,378554,713,1.0,2.0,10.00344827586207,22.0,102.44978165938865,12
12,144,0,0,0,1,1,389410,595,1.0,12.0,8.0,39.0,118.0,10
11,121,0,0,0,1,1,376407,833,1.0,12.0,12.0,41.0,104.0,15
7,49,0,0,0,1,0,441320,400,0.0,10.348136996612721,10.00344827586207,20.0,107.0,15
